,day_number,weekday,daily_light_mean,daily_steps,quarter,user_id
1,2,4,116.96678,5452,2,e1ccc3d1
2,3,5,171.64542,6318,2,e1ccc3d1
3,4,6,215.398,6588,2,e1ccc3d1
4,5,7,63.173687,5668,2,e1ccc3d1
5,6,1,130.27351,2877,2,e1ccc3d1
6,7,2,4.694979,384,2,e1ccc3d1
7,8,3,113.368515,6596,2,e1ccc3d1
8,9,4,186.91339,7916,2,e1ccc3d1
9,10,5,201.62044,6092,2,e1ccc3d1
10,11,6,7.166191,0,2,e1ccc3d1
11,12,7,254.12662,5009,2,e1ccc3d1
12,13,1,62.427505,8974,2,e1ccc3d1
13,14,2,252.82234,6206,2,e1ccc3d1
14,15,3,139.10881,5008,2,e1ccc3d1
15,16,4,355.52618,5935,2,e1ccc3d1
16,17,5,89.07914,6280,2,e1ccc3d1
17,18,6,516.8577,6533,2,e1ccc3d1
18,19,7,326.88797,7151,2,e1ccc3d1
19,20,1,18.84504,5846,2,e1ccc3d1
20,21,2,275.7624,8688,2,e1ccc3d1
0,1,2,45.233673,2933,1,fa9a0add
1,2,3,17.893574,5688,1,fa9a0add
2,3,4,17.624092,4278,1,fa9a0add
3,4,5,24.165854,5154,1,fa9a0add
4,5,6,25.829111,4358,1,fa9a0add
5,6,7,15.570464,4799,1,fa9a0add
6,7,1,16.678507,4241,1,fa9a0add
7,8,2,20.094694,4845,1,fa9a0add
8,9,3,20.209867,3938,1,fa9a0add
9,10,4,31.913795,5414,1,fa9a0add
10,11,5,28.389502,5005,1,fa9a0add
11,12,6,26.07133,4982,1,fa9a0add
12,13,7,29.234568,5383,1,fa9a0add
13,14,1,28.270224,3260,1,fa9a0add
14,15,2,14.712961,4327,1,fa9a0add
15,16,3,26.802467,3846,1,fa9a0add
16,17,4,23.321762,5050,1,fa9a0add
17,18,5,12.564051,3216,1,fa9a0add
18,19,6,33.791252,5815,1,fa9a0add
19,20,7,31.95043,4779,1,fa9a0add
20,21,1,12.421033,3196,1,fa9a0add
21,22,2,8.144352,4957,1,fa9a0add
22,23,3,11.37608,6120,1,fa9a0add
23,24,4,11.780804,4321,1,fa9a0add
0,1,4,27.402853,410,2,e21255e2
1,2,5,38.71739,24,2,e21255e2
2,3,6,44.342194,435,2,e21255e2
3,4,7,71.907394,1882,2,e21255e2
4,5,1,85.210884,1712,2,e21255e2
5,6,2,25.971878,0,2,e21255e2
6,7,3,108.171684,15,2,e21255e2
7,8,4,128.97789,5,2,e21255e2
8,9,5,25.588314,0,2,e21255e2
9,10,6,16.033289,0,2,e21255e2
10,11,7,25.893726,674,2,e21255e2
11,12,1,28.475418,1409,2,e21255e2
12,13,2,25.91976,14,2,e21255e2
13,14,3,55.88879,6,2,e21255e2
14,15,4,86.51743,79,2,e21255e2
15,16,5,36.740566,1809,2,e21255e2
16,17,6,6.0,3,2,e21255e2
17,18,7,6.0,10,2,e21255e2
18,19,1,6.0,1,2,e21255e2
19,20,2,6.0,0,2,e21255e2
20,21,3,6.0,0,2,e21255e2
21,22,4,6.0,0,2,e21255e2
22,24,6,6.0,10,2,e21255e2
23,25,7,6.0,0,2,e21255e2
0,1,3,6.1219587,2584,1,fd028ecc
1,2,4,3.7607162,3734,1,fd028ecc
2,3,5,2.2960289,3398,1,fd028ecc
3,4,6,5.6008224,2521,1,fd028ecc
4,5,7,3.0230236,3486,1,fd028ecc
5,6,1,17.231127,5016,1,fd028ecc
6,7,2,6.062016,2098,1,fd028ecc
7,8,3,3.1630247,3413,1,fd028ecc
8,9,4,12.159005,3365,1,fd028ecc
9,10,5,5.833083,0,1,fd028ecc
10,11,6,7.900184,4165,1,fd028ecc
11,12,7,3.5661688,3262,1,fd028ecc
12,13,1,5.6122303,4087,1,fd028ecc
13,14,2,4.4650273,4542,1,fd028ecc
14,15,3,4.4686713,3992,1,fd028ecc
15,16,4,5.5514946,3818,1,fd028ecc
16,17,5,32.854965,3864,1,fd028ecc
17,18,6,4.6786647,4295,1,fd028ecc
18,19,7,2.5803535,2839,1,fd028ecc
19,20,1,3.9571314,3638,1,fd028ecc
20,21,2,12.697511,1901,1,fd028ecc
21,22,3,4.0222154,135,1,fd028ecc
22,23,4,6.934728,1840,1,fd028ecc
0,1,6,12.981405,1760,1,e51193d1
1,2,7,9.332119,613,1,e51193d1
2,3,1,26.14942,4745,1,e51193d1
3,4,2,12.18158,4425,1,e51193d1
4,5,3,19.632906,3338,1,e51193d1
5,6,4,15.615947,4193,1,e51193d1
6,7,5,34.933094,5707,1,e51193d1
7,8,6,13.487879,7309,1,e51193d1
8,9,7,11.286253,2627,1,e51193d1
9,10,1,64.25169,5143,1,e51193d1
10,11,2,44.968555,2728,1,e51193d1
11,12,3,52.336945,3924,1,e51193d1
12,13,4,25.996498,4957,1,e51193d1
13,14,5,23.94426,3907,1,e51193d1
14,15,6,13.3373,1791,1,e51193d1
15,16,7,8.096143,2664,1,e51193d1
16,17,1,77.02233,6481,1,e51193d1
17,18,2,34.836292,3623,1,e51193d1
18,19,3,0.33333334,0,1,e51193d1
19,20,4,0.33333334,0,1,e51193d1
20,21,5,0.33333334,1,1,e51193d1
21,22,6,0.33333334,0,1,e51193d1
22,23,7,0.33333334,0,1,e51193d1
23,24,1,0.33333334,0,1,e51193d1
24,25,2,0.33333334,0,1,e51193d1
25,26,3,0.33333334,0,1,e51193d1
26,27,4,0.33333334,4,1,e51193d1
27,28,5,0.33333334,412,1,e51193d1
28,29,6,0.33333334,181,1,e51193d1
29,30,1,0.33333334,12,1,e51193d1
30,31,2,0.33333334,1,1,e51193d1
0,1,1,18.600428,1795,2,a0182b17
1,2,2,66.72124,3654,2,a0182b17
2,3,3,99.197014,5046,2,a0182b17
3,4,4,45.909607,3870,2,a0182b17
4,5,5,53.2746,3009,2,a0182b17
5,6,6,1.8493973,43,2,a0182b17
6,7,7,9.686493,3494,2,a0182b17
7,8,1,17.911404,102,2,a0182b17
8,9,2,82.64431,4301,2,a0182b17
9,10,3,13.025745,2464,2,a0182b17
10,11,4,33.174843,3405,2,a0182b17
11,12,5,90.313805,3432,2,a0182b17
12,13,6,1.9683939,0,2,a0182b17
13,14,7,17.17405,2467,2,a0182b17
14,15,1,30.705772,4115,2,a0182b17
15,16,2,55.458977,4027,2,a0182b17
16,17,3,27.61805,3428,2,a0182b17
17,18,4,14.644484,3148,2,a0182b17
18,19,5,372.90753,2548,2,a0182b17
19,20,6,72.90448,716,2,a0182b17
20,21,7,0.0,1,2,a0182b17
21,22,1,0.0,0,2,a0182b17
22,23,2,0.0,43,2,a0182b17
23,24,3,0.0,98,2,a0182b17
0,1,2,28.981518,1171,1,9ebb73c7
1,2,3,20.37212,4194,1,9ebb73c7
2,3,4,32.614506,5416,1,9ebb73c7
3,4,5,22.206694,6510,1,9ebb73c7
4,5,6,31.496708,1584,1,9ebb73c7
5,6,7,26.186365,1,1,9ebb73c7
6,7,1,22.56977,2184,1,9ebb73c7
7,8,2,31.134686,4450,1,9ebb73c7
8,9,3,26.309206,5181,1,9ebb73c7
9,10,4,1.7709419,0,1,9ebb73c7
10,11,5,4.437343,1,1,9ebb73c7
11,12,7,12.942797,21,1,9ebb73c7
12,13,1,12.810136,16,1,9ebb73c7
13,14,2,11.109513,53,1,9ebb73c7
14,15,3,10.21833,31,1,9ebb73c7
15,16,4,8.631416,162,1,9ebb73c7
16,17,5,6.688286,30,1,9ebb73c7
17,18,3,0.0,0,1,9ebb73c7
18,19,2,0.0,1,2,9ebb73c7
19,20,3,0.0,0,2,9ebb73c7
0,1,2,10.177189,511,2,e0db55b1
1,2,3,5.378203,2,2,e0db55b1
2,3,4,7.3036046,0,2,e0db55b1
3,4,5,6.9989557,0,2,e0db55b1
4,5,6,6.791908,0,2,e0db55b1
5,7,1,6.2735114,10,2,e0db55b1
6,8,2,6.02247,0,2,e0db55b1
7,9,3,5.6978745,0,2,e0db55b1
8,10,4,5.515225,0,2,e0db55b1
9,11,5,5.148591,0,2,e0db55b1
10,13,7,4.6339846,0,2,e0db55b1
11,14,1,4.405116,0,2,e0db55b1
12,17,4,3.509144,16,2,e0db55b1
13,18,5,15.567874,216,2,e0db55b1
14,19,6,12.460108,103,2,e0db55b1
15,20,7,9.020197,23,3,e0db55b1
16,21,1,0.41176564,13,3,e0db55b1
17,22,2,1.17079,25,3,e0db55b1
18,23,3,2.1973953,3,3,e0db55b1
19,24,4,2.5899148,116,3,e0db55b1
20,25,5,3.4418972,44,3,e0db55b1
0,1,4,107.45154,4294,3,f47a67cc
1,2,5,45.006695,2,3,f47a67cc
2,3,6,42.119225,0,3,f47a67cc
3,4,7,39.096848,0,3,f47a67cc
4,5,1,36.8583,0,3,f47a67cc
5,6,2,34.008957,0,3,f47a67cc
6,7,3,30.534723,1,3,f47a67cc
7,8,4,18.270952,1459,3,f47a67cc
8,9,5,13.0,0,3,f47a67cc
9,10,6,13.0,0,3,f47a67cc
10,11,7,13.0,1,3,f47a67cc
11,12,1,13.0,0,3,f47a67cc
12,13,2,13.0,0,3,f47a67cc
13,15,4,13.0,0,3,f47a67cc
14,19,1,13.0,0,3,f47a67cc
15,20,2,13.0,0,3,f47a67cc
16,21,3,13.0,0,3,f47a67cc
0,1,3,11.022924,1805,1,c9e419e7
1,2,4,15.6882,2527,1,c9e419e7
2,3,5,13.690991,2087,1,c9e419e7
3,4,6,12.087347,3198,1,c9e419e7
4,5,7,5.3077836,2943,1,c9e419e7
5,6,1,15.141886,1924,1,c9e419e7
6,7,2,14.524713,1966,1,c9e419e7
7,8,3,9.382669,2857,1,c9e419e7
8,9,4,8.94344,3818,1,c9e419e7
9,10,5,12.634457,1968,1,c9e419e7
10,11,6,15.515529,2658,1,c9e419e7
11,12,7,8.483799,1926,1,c9e419e7
12,13,1,14.972703,4113,1,c9e419e7
13,14,2,13.86466,3072,1,c9e419e7
14,15,3,9.970213,5917,1,c9e419e7
15,16,4,13.496159,3963,1,c9e419e7
16,17,5,13.903903,1789,1,c9e419e7
17,18,6,13.887539,3302,1,c9e419e7
18,19,7,6.08357,2436,1,c9e419e7
19,20,1,11.548948,3765,1,c9e419e7
20,21,2,12.028621,2829,1,c9e419e7
21,22,3,16.67991,3013,1,c9e419e7
22,23,4,18.649403,41,1,c9e419e7
23,24,5,16.9404,1804,1,c9e419e7
0,1,1,18.659742,1508,1,eef79620
1,2,2,6.3784423,2440,1,eef79620
2,3,3,15.563168,3693,1,eef79620
3,4,4,5.999404,2033,1,eef79620
4,5,5,7.1045256,2797,1,eef79620
5,6,6,5.5544243,1369,1,eef79620
6,7,7,11.014505,1019,1,eef79620
7,8,1,7.890053,1206,1,eef79620
8,9,2,7.1618595,2453,1,eef79620
9,10,3,5.5008936,1513,1,eef79620
10,11,4,5.8257494,1789,1,eef79620
11,12,5,13.248533,297,1,eef79620
12,13,6,7.091316,1367,1,eef79620
13,14,7,10.658645,1193,1,eef79620
14,15,1,9.168175,1912,1,eef79620
15,16,2,11.006918,1926,1,eef79620
16,17,3,16.165617,2456,1,eef79620
17,18,4,0.0,14,1,eef79620
0,1,7,25.535543,2558,1,9e171735
1,2,1,19.13129,4799,1,9e171735
2,3,2,72.47939,4785,1,9e171735
3,4,3,22.266464,5121,1,9e171735
4,5,4,38.405594,5779,1,9e171735
5,6,5,15.796661,5658,1,9e171735
6,7,6,0.1477826,0,1,9e171735
7,8,7,8.48724,4166,1,9e171735
8,9,1,0.02316173,0,1,9e171735
9,10,2,0.4400729,0,1,9e171735
10,11,3,0.9737192,0,1,9e171735
11,12,4,0.9562249,0,1,9e171735
12,13,5,0.44212273,0,1,9e171735
13,14,6,20.913925,5021,1,9e171735
14,15,7,3.5584092,3391,1,9e171735
15,16,1,6.55372,0,1,9e171735
16,17,2,3.1506677,0,1,9e171735
17,19,4,10.499267,4082,1,9e171735
18,20,5,0.64891696,0,1,9e171735
19,21,6,10.594095,1052,1,9e171735
20,22,7,10.275683,2,1,9e171735
21,23,1,25.655848,0,1,9e171735
22,24,2,9.366535,1,1,9e171735
0,1,1,39.28726,2602,1,e328a032
1,2,2,18.178326,5718,1,e328a032
2,3,3,19.201704,3915,1,e328a032
3,4,4,31.583525,4744,1,e328a032
4,5,5,25.050009,5991,1,e328a032
5,6,6,4.1482177,111,1,e328a032
6,7,7,3.89531,0,1,e328a032
7,8,1,3.6566732,0,1,e328a032
8,9,2,40.82936,8341,1,e328a032
9,10,3,20.518002,6134,1,e328a032
10,11,4,13.100145,4219,1,e328a032
11,12,5,11.785748,3070,1,e328a032
12,13,6,12.4863,3189,1,e328a032
13,14,7,17.673353,4759,1,e328a032
14,15,1,26.800303,6166,1,e328a032
15,16,2,24.30384,5938,1,e328a032
16,17,3,10.528802,3916,1,e328a032
17,18,4,8.924838,3075,1,e328a032
18,19,5,6.660829,3403,1,e328a032
19,20,6,5.4456086,4463,1,e328a032
20,21,7,11.778691,3966,1,e328a032
21,22,1,41.17768,6390,1,e328a032
22,23,2,3.245607,41,1,e328a032
0,1,4,7.4638405,7846,1,b3f5c066
1,2,5,3.5185087,7133,1,b3f5c066
2,3,6,3.8705683,3208,1,b3f5c066
3,4,7,14.369689,7923,1,b3f5c066
4,5,1,20.084265,7316,1,b3f5c066
5,6,2,20.973467,7410,1,b3f5c066
6,7,3,42.77699,6689,1,b3f5c066
7,8,4,7.0437856,2588,1,b3f5c066
8,9,5,5.8556957,6384,1,b3f5c066
9,10,6,11.557325,3312,1,b3f5c066
10,11,7,23.523485,6797,1,b3f5c066
11,12,1,19.823664,11066,1,b3f5c066
12,13,2,20.973337,6925,1,b3f5c066
13,14,3,13.355583,9504,1,b3f5c066
14,15,4,59.57165,9046,1,b3f5c066
15,16,5,36.56985,11288,1,b3f5c066
16,17,6,74.72793,4279,1,b3f5c066
17,18,7,23.190342,2866,1,b3f5c066
18,19,1,14.8240595,9441,1,b3f5c066
19,20,2,31.42723,8913,1,b3f5c066
20,21,3,13.253207,7789,1,b3f5c066
21,22,4,17.197233,9190,1,b3f5c066
22,23,5,24.017107,443,1,b3f5c066
23,24,6,24.356106,182,1,b3f5c066
24,25,7,13.75,1,1,b3f5c066
0,1,3,14.017652,711,2,f9384fa2
1,2,4,41.784172,1856,2,f9384fa2
2,3,5,103.86481,3713,2,f9384fa2
3,4,6,50.763237,2030,2,f9384fa2
4,5,7,8.588418,1640,2,f9384fa2
5,6,1,16.203434,3041,2,f9384fa2
6,7,2,5.2524924,1981,2,f9384fa2
7,8,3,27.756437,3270,2,f9384fa2
8,9,4,11.151257,1896,2,f9384fa2
9,10,5,58.701805,2686,2,f9384fa2
10,11,6,14.632301,1718,2,f9384fa2
11,12,7,26.720406,2867,2,f9384fa2
12,13,1,84.84518,2240,2,f9384fa2
13,14,2,47.210796,2322,2,f9384fa2
14,15,3,16.161522,1825,2,f9384fa2
15,16,4,74.12224,2705,2,f9384fa2
16,17,5,19.42688,3306,2,f9384fa2
17,18,6,17.5507,108,2,f9384fa2
18,19,7,30.387672,1628,2,f9384fa2
19,20,1,19.506403,2389,2,f9384fa2
20,21,2,91.5865,2932,2,f9384fa2
21,22,3,50.257915,2986,2,f9384fa2
22,23,4,53.681553,4313,2,f9384fa2
23,24,5,70.658455,4525,2,f9384fa2
24,25,6,88.29293,3033,2,f9384fa2
0,1,2,32.470955,2067,3,a5710c0a
1,2,3,24.043823,3260,3,a5710c0a
2,3,4,24.864449,2590,3,a5710c0a
3,4,5,15.512064,3170,3,a5710c0a
4,5,6,45.871597,1319,3,a5710c0a
5,6,7,7.2015195,1539,3,a5710c0a
6,7,1,8.397247,3067,3,a5710c0a
7,8,2,138.60785,4607,3,a5710c0a
8,9,3,10.294832,1060,3,a5710c0a
9,10,4,71.864174,3592,3,a5710c0a
10,11,5,11.819419,4665,3,a5710c0a
11,12,6,9.648882,3023,3,a5710c0a
12,13,7,6.933628,4648,3,a5710c0a
13,14,1,52.484425,1349,3,a5710c0a
14,15,2,14.574533,761,3,a5710c0a
15,16,3,19.94243,1429,3,a5710c0a
16,17,4,214.31097,2447,3,a5710c0a
17,18,5,102.44269,1377,3,a5710c0a
18,19,6,44.869595,1066,3,a5710c0a
19,20,7,91.2891,7240,3,a5710c0a
20,21,1,73.548874,3797,3,a5710c0a
21,22,2,125.06714,1823,3,a5710c0a
22,23,3,2.4828267,154,3,a5710c0a
0,1,1,21.972586,873,4,cfcf9dc9
1,2,2,19.967716,8458,4,cfcf9dc9
2,3,3,3.9285321,3435,4,cfcf9dc9
3,4,4,21.57464,1963,4,cfcf9dc9
4,5,5,2.1403906,1649,4,cfcf9dc9
5,6,6,2.3746078,0,4,cfcf9dc9
6,7,7,5.400441,1159,4,cfcf9dc9
7,8,1,22.779972,4169,4,cfcf9dc9
8,9,2,11.161904,0,4,cfcf9dc9
9,10,3,4.137913,0,4,cfcf9dc9
10,11,4,3.7830412,0,4,cfcf9dc9
11,12,5,3.6248538,0,4,cfcf9dc9
12,13,6,3.4266045,0,4,cfcf9dc9
13,14,7,3.2754424,0,4,cfcf9dc9
14,15,1,3.121434,6,4,cfcf9dc9
15,16,2,0.29083186,196,4,cfcf9dc9
16,17,3,0.0,0,4,cfcf9dc9
17,18,4,0.0,2,4,cfcf9dc9
18,19,5,0.0,0,4,cfcf9dc9
19,20,6,0.0,0,4,cfcf9dc9
20,21,7,0.0,5,4,cfcf9dc9
21,22,1,0.0,731,4,cfcf9dc9
22,23,2,0.0,308,4,cfcf9dc9
23,24,3,0.0,285,4,cfcf9dc9
24,25,4,0.0,0,4,cfcf9dc9
0,1,4,27.830835,892,3,e3bce7e1
1,2,5,158.55708,3686,3,e3bce7e1
2,3,6,29.609434,2505,3,e3bce7e1
3,4,7,21.405678,2210,3,e3bce7e1
4,5,1,173.1894,2172,3,e3bce7e1
5,6,2,20.570354,2198,3,e3bce7e1
6,7,3,53.404827,2494,3,e3bce7e1
7,8,4,23.222082,1460,3,e3bce7e1
8,9,5,43.473705,1417,3,e3bce7e1
9,10,6,14.468525,1604,3,e3bce7e1
10,11,7,8.900968,2856,3,e3bce7e1
11,12,1,43.573914,2012,3,e3bce7e1
12,13,2,29.911135,3001,3,e3bce7e1
13,14,3,17.148079,2683,3,e3bce7e1
14,15,4,27.948212,1896,3,e3bce7e1
15,16,5,51.200817,0,3,e3bce7e1
16,17,6,34.3346,51,3,e3bce7e1
17,18,7,292.86533,1149,3,e3bce7e1
18,19,1,9.75,0,3,e3bce7e1
19,20,2,9.75,0,3,e3bce7e1
20,21,3,9.75,0,3,e3bce7e1
21,22,4,9.75,0,3,e3bce7e1
22,23,5,9.75,0,3,e3bce7e1
0,1,2,103.50316,969,2,ed0b3906
1,2,3,13.338171,1036,2,ed0b3906
2,3,4,9.337704,1112,2,ed0b3906
3,4,5,9.109931,0,2,ed0b3906
4,5,6,558.358,3802,2,ed0b3906
5,6,7,567.09406,1512,2,ed0b3906
6,7,1,81.23845,1673,2,ed0b3906
7,8,2,21.493881,1463,2,ed0b3906
8,9,3,12.8524065,123,2,ed0b3906
9,10,4,24.0,0,2,ed0b3906
10,21,1,24.0,0,3,ed0b3906
11,22,2,24.0,0,3,ed0b3906
12,23,3,24.0,0,3,ed0b3906
0,1,3,59.49674,2249,2,e9d94c4e
1,2,4,187.53783,10566,2,e9d94c4e
2,3,5,264.2932,10016,2,e9d94c4e
3,4,6,129.19983,5623,2,e9d94c4e
4,5,7,76.1032,5255,2,e9d94c4e
5,6,1,108.99189,4559,2,e9d94c4e
6,7,2,91.14604,10621,2,e9d94c4e
7,8,3,121.34828,4744,2,e9d94c4e
8,9,4,154.42436,11087,2,e9d94c4e
9,10,5,89.81391,3441,2,e9d94c4e
10,11,6,9.303032,7501,2,e9d94c4e
11,12,7,3.4028015,9745,2,e9d94c4e
12,13,1,362.40036,12698,2,e9d94c4e
13,14,2,47.154205,6119,2,e9d94c4e
14,15,3,31.885717,3793,2,e9d94c4e
15,16,4,38.742363,7407,2,e9d94c4e
16,17,5,60.586315,4842,2,e9d94c4e
17,18,6,67.9154,5463,2,e9d94c4e
18,19,7,91.36143,4727,2,e9d94c4e
19,20,1,150.25912,6613,2,e9d94c4e
20,21,2,76.87086,2262,2,e9d94c4e
21,22,3,125.53341,5904,2,e9d94c4e
22,23,4,209.08972,9926,2,e9d94c4e
0,1,5,43.769318,2760,3,12a607f6
1,2,6,3.0,15,3,12a607f6
0,1,4,152.714,451,3,8cab7bc4
1,2,5,1.636142,7,3,8cab7bc4
2,3,6,1.8863428,27,3,8cab7bc4
3,4,7,2.0991292,0,3,8cab7bc4
4,5,1,2.251725,0,3,8cab7bc4
5,6,2,2.4762805,8,3,8cab7bc4
6,7,3,2.5930943,0,3,8cab7bc4
7,8,4,2.8053951,0,3,8cab7bc4
8,9,5,2.9799006,0,3,8cab7bc4
9,10,6,3.2291434,0,3,8cab7bc4
10,11,7,3.3529072,0,3,8cab7bc4
11,12,1,3.5156798,0,3,8cab7bc4
12,13,2,3.7463782,0,3,8cab7bc4
13,14,3,3.9793527,0,3,8cab7bc4
14,15,4,4.161135,0,3,8cab7bc4
15,16,5,4.324293,0,3,8cab7bc4
16,17,6,4.46454,0,3,8cab7bc4
17,18,7,4.6653056,0,3,8cab7bc4
18,19,1,4.8381643,0,3,8cab7bc4
19,20,2,5.010795,0,3,8cab7bc4
20,21,3,5.288074,0,3,8cab7bc4
21,22,4,5.4504194,0,3,8cab7bc4
22,23,5,5.6183133,0,3,8cab7bc4
23,24,6,5.842906,0,3,8cab7bc4
24,25,7,5.991338,0,3,8cab7bc4
25,26,1,6.212639,0,3,8cab7bc4
26,27,2,6.4011497,0,3,8cab7bc4
27,28,3,6.597986,0,3,8cab7bc4
28,29,6,7.020348,0,3,8cab7bc4
29,30,4,8.104875,0,3,8cab7bc4
30,31,6,8.365775,0,3,8cab7bc4
31,32,7,8.558932,0,3,8cab7bc4
32,33,2,9.011748,0,4,8cab7bc4
33,34,6,9.708806,0,4,8cab7bc4
34,35,1,10.1029415,0,4,8cab7bc4
35,36,2,10.32733,0,4,8cab7bc4
36,37,6,11.0742445,0,4,8cab7bc4
37,38,7,11.225917,0,4,8cab7bc4
38,39,1,11.417496,0,4,8cab7bc4
39,40,2,11.659806,0,4,8cab7bc4
40,41,4,12.013514,259,4,8cab7bc4
0,1,2,3.0035567,92,4,eeedcd5e
1,2,3,9.674815,340,4,eeedcd5e
2,3,4,26.050781,2465,4,eeedcd5e
3,4,5,18.28811,2067,4,eeedcd5e
4,5,6,19.076422,1120,4,eeedcd5e
5,6,7,10.135042,681,4,eeedcd5e
6,7,1,9.934884,1381,4,eeedcd5e
7,8,2,83.8951,659,4,eeedcd5e
8,9,3,9.018276,2020,4,eeedcd5e
9,10,4,16.863024,2168,4,eeedcd5e
10,11,5,8.492566,1328,4,eeedcd5e
11,12,6,11.299922,1401,4,eeedcd5e
12,13,7,8.381398,1920,4,eeedcd5e
13,14,1,20.593931,402,4,eeedcd5e
14,15,2,42.7125,1335,4,eeedcd5e
15,16,3,18.935213,1646,4,eeedcd5e
16,17,4,8.79882,1629,4,eeedcd5e
17,18,5,12.307858,1591,4,eeedcd5e
18,19,6,27.528856,2172,4,eeedcd5e
19,20,7,21.530966,1781,4,eeedcd5e
20,21,1,6.754503,1226,4,eeedcd5e
21,22,2,7.399973,1798,4,eeedcd5e
22,23,3,17.381697,1961,4,eeedcd5e
23,24,4,39.706688,1039,4,eeedcd5e
24,25,5,9.423291,909,4,eeedcd5e
25,26,6,12.158249,2856,4,eeedcd5e
26,27,7,16.533678,1623,4,eeedcd5e
27,28,1,11.09342,178,4,eeedcd5e
0,1,5,14.601927,1158,4,a4530b41
1,2,6,15.601903,6730,4,a4530b41
2,3,7,19.810753,6919,4,a4530b41
3,4,1,9.304587,8159,4,a4530b41
4,5,2,6.295566,5077,4,a4530b41
5,6,3,11.598387,7609,4,a4530b41
6,7,4,12.079405,7311,4,a4530b41
7,8,5,8.669963,6992,4,a4530b41
8,9,6,33.746624,6548,4,a4530b41
9,10,7,11.209348,6128,4,a4530b41
10,11,1,10.919829,5519,4,a4530b41
11,12,2,16.460735,5263,1,a4530b41
12,13,3,8.288961,5485,1,a4530b41
13,14,4,10.951276,2747,1,a4530b41
14,15,5,57.94914,5001,1,a4530b41
15,16,6,12.752658,5689,1,a4530b41
16,17,7,14.098947,6051,1,a4530b41
17,18,1,32.06253,4157,1,a4530b41
18,19,2,12.653417,3573,1,a4530b41
19,20,3,23.328556,5888,1,a4530b41
20,21,4,20.745737,4584,1,a4530b41
21,22,5,28.28326,5152,1,a4530b41
22,23,6,15.552523,6018,1,a4530b41
23,24,7,6.5,122,1,a4530b41
0,1,4,10.112865,2075,2,c829500d
1,2,5,37.221615,5763,2,c829500d
2,3,6,63.44106,5183,2,c829500d
3,4,7,34.81537,5484,2,c829500d
4,5,1,69.90703,8318,2,c829500d
5,6,2,71.0388,8400,2,c829500d
6,7,3,135.7845,8057,2,c829500d
7,8,4,68.063065,9624,2,c829500d
8,9,5,48.270493,9203,2,c829500d
9,10,6,21.717508,5498,2,c829500d
10,11,7,60.832558,5647,2,c829500d
11,12,1,157.38237,10128,2,c829500d
12,13,2,54.950626,9210,2,c829500d
13,14,3,10.53697,4370,2,c829500d
14,15,4,48.690746,5616,2,c829500d
15,16,5,68.55161,5352,2,c829500d
16,17,6,146.21422,5345,2,c829500d
17,18,7,39.64305,5470,3,c829500d
18,19,1,51.453125,3481,3,c829500d
19,20,2,35.251694,6840,3,c829500d
20,21,3,95.36147,5923,3,c829500d
21,22,4,47.04458,5748,3,c829500d
22,23,5,48.34886,5377,3,c829500d
23,24,6,76.18521,627,3,c829500d
24,25,7,7.9566,2,3,c829500d
0,1,2,18.443892,1183,4,f028534c
1,2,3,47.14871,7130,4,f028534c
2,3,4,56.69041,4735,4,f028534c
3,4,5,114.224266,6515,4,f028534c
4,5,6,21.358099,4190,4,f028534c
5,6,7,29.094952,6603,4,f028534c
6,7,1,41.91261,5339,4,f028534c
7,8,2,36.554165,4740,4,f028534c
8,9,3,58.14719,6028,4,f028534c
9,10,4,50.87503,7155,4,f028534c
10,11,5,32.176567,7434,4,f028534c
11,12,6,27.304533,6809,4,f028534c
12,13,7,7.5882154,3539,4,f028534c
13,14,1,51.03346,7348,4,f028534c
14,15,2,5.6349487,1504,4,f028534c
15,16,3,11.659164,539,4,f028534c
16,17,4,48.888657,7824,4,f028534c
17,18,5,26.495865,8558,4,f028534c
18,19,6,5.365776,2499,4,f028534c
19,20,7,19.785454,2254,4,f028534c
20,21,1,37.648808,4638,4,f028534c
21,22,2,11.638841,63,4,f028534c
22,23,3,4.3139763,41,4,f028534c
0,1,4,66.359535,993,4,e9ca5586
1,2,5,17.73052,4540,4,e9ca5586
2,3,6,20.055296,4836,4,e9ca5586
3,4,7,10.190201,2381,4,e9ca5586
4,5,1,9.366193,3619,4,e9ca5586
5,6,2,13.197237,3197,4,e9ca5586
6,7,3,2.515848,323,4,e9ca5586
7,8,4,16.283596,2783,4,e9ca5586
8,9,5,18.028639,3324,4,e9ca5586
9,10,6,6.7631855,5962,4,e9ca5586
10,11,7,12.792955,1214,4,e9ca5586
11,12,1,2.4024289,174,4,e9ca5586
12,13,2,4.1290326,3322,4,e9ca5586
13,14,3,6.059823,734,4,e9ca5586
14,15,4,56.60603,3442,4,e9ca5586
15,16,5,91.41198,2558,4,e9ca5586
16,17,6,11.626439,8585,4,e9ca5586
17,18,7,8.822951,2794,4,e9ca5586
18,19,1,5.3607106,110,4,e9ca5586
19,20,2,14.292428,3381,4,e9ca5586
20,21,3,11.732262,4951,4,e9ca5586
21,22,4,27.386778,3217,4,e9ca5586
22,23,5,7.021409,2618,4,e9ca5586
23,24,6,3.338457,6596,4,e9ca5586
24,25,7,12.894701,811,4,e9ca5586
0,1,2,6.9522676,576,1,c6313b18
